Gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
Q05942,0.719636798,0.403468221,0.6560726170000001,0.843644559,0.665544331,0.644880176,0.691224217,1.147335529,4.450363159,1.003363252,0.9600456359999999,1.391878247,0.784156203,0.356818199,0.599322796,0.55479449,0.67781496,0.663265288,0.8493427040000001,2.951403856,0.568000019,0.9763131140000001,1.127682328,1.42303884,0.632478654,0.392899424,0.572398186,0.7423934940000001,0.715909123,0.72584033,0.620197594,4.822002411000001,0.5461538429999999,0.865157485,1.1678462029999999,1.228215694
Q05946,0.39614078399999997,0.147976875,0.48808172299999997,0.721034884,0.786756456,0.849673212,1.3575297590000002,2.719958067,10.46973419,1.4360988140000002,1.581050277,1.92081213,0.539609671,0.17386364899999998,0.6851015690000001,0.5970319510000001,1.034559727,0.888775468,1.516683459,7.221382618,0.807999969,1.394438624,1.423819661,1.9126118419999998,0.683760703,0.22958579699999998,0.634615362,0.789046705,0.976239622,1.338235378,1.791437984,10.87515354,0.689011037,1.35531497,1.76137507,1.5134853119999998
P39520,0.535754859,0.44393065600000003,0.7037457229999999,0.827896535,0.96408534,0.90196079,1.279523253,1.784744024,4.236077309,0.8576233390000001,1.35388124,1.278172612,0.749713063,0.411363661,0.889390528,0.87214613,1.423634291,0.904081583,1.242669344,6.510799408,0.40571427299999996,0.852729142,1.351931334,1.4111222030000001,0.73382175,0.417751461,0.835972905,0.881338775,1.023760319,1.071428657,1.279912233,8.873918533,0.33846154799999995,0.875,1.269969583,1.20435679
Q05947,1.9455163480000002,1.3028900620000001,1.492622018,1.517435312,1.8720539809999999,1.753812671,2.391115904,3.13793087,3.3450362680000003,1.445067286,1.9349315169999999,1.482233524,2.048220396,1.047727227,1.2009029390000001,1.889269471,2.127090454,1.5040814880000002,2.2578361030000003,5.82937336,2.572571516,1.54376924,1.797210336,2.121151924,2.366300344,1.3408284190000002,1.580316782,1.181541681,1.525826335,1.736344576,2.007683754,5.307786942,1.4010989669999998,1.276574731,1.668351769,1.7323650119999998
Q05948,1.576617479,1.506358385,1.284903526,1.496062994,1.544332385,1.5991286040000001,1.80931735,1.721003175,1.2687652109999998,1.4719731809999999,1.347031951,1.354314685,1.489093065,1.2579545970000001,1.4063204530000002,1.626712322,2.073578596,1.5326529740000001,1.54499495,1.633909345,2.660571337,1.411946535,1.2542918920000001,1.684210658,1.181929231,1.271005988,1.657239914,1.68458426,1.839876056,1.8581932780000001,1.173435807,1.2237329479999999,1.241758227,1.407480359,1.274014115,1.398340225
Q05949,0.565266728,0.610404611,0.682179332,0.803149641,0.87991029,1.031590343,1.021668434,1.770114899,1.7142858509999999,0.954035878,1.047945261,0.785786808,0.892078102,0.369318187,0.705417573,0.9760274290000001,1.3076924090000002,0.8010203840000001,0.898887753,3.9125268460000004,2.0845713619999997,1.1513903140000001,1.211373448,1.363455892,0.694749713,0.524260342,0.800905049,0.654158235,0.916322291,1.07247901,0.727771759,5.326328278,1.307692289,1.475393653,1.4711829419999998,1.168049693
Q05955,0.280363232,0.726011515,0.603859246,0.46006751100000004,0.514029205,0.428104579,0.509209096,0.525600851,0.7457627059999999,0.252242178,0.42808219799999997,0.303553283,0.523536205,0.838636398,0.6952595709999999,0.7739726309999999,0.9777034520000001,0.48775509,0.39433768399999997,0.7548596259999999,0.562285721,0.327497423,0.195278972,0.269116193,0.389499396,0.79171598,1.074660659,0.439148098,0.7789255979999999,0.625,0.17453348600000002,0.9332509040000001,0.280219793,0.379921257,0.324570239,0.26348546100000003
Q05958,2.440408707,3.1641619210000003,2.510783195,3.496062994,0.8754209279999999,2.92592597,2.281690121,2.043887138,1.5447942019999998,0.789237738,1.504566312,1.201015234,2.77841568,2.702272892,2.2708802219999997,3.716895103,3.301003456,2.203061104,1.924165726,0.914686799,2.500571489,1.134912372,1.536480665,1.633565068,2.449328661,2.476923227,4.06334877,2.361054897,2.639462709,2.483193398,1.1141602990000001,1.102595687,1.619780183,1.262795329,1.392315388,1.635892034
P19073,13.69579983,13.20462322,8.028376579,10.88863945,6.263748646,9.652504921,11.30335903,11.64158821,16.07627106,14.10986614,13.35616493,8.25583744,15.17680931,11.22954559,8.023702621,11.79337883,12.06465912,7.347958565,8.200201988,10.74730015,20.19428635,12.62718773,13.90557957,14.69215488,14.128205300000001,6.86153841,10.99095058,6.662272453,8.661156654,8.380251884,5.218441486000001,15.24598217,16.925273899999997,11.16633892,12.17795753,12.25103664
A0A023PXG7,0.379114658,0.282080919,0.37457436299999997,0.278965116,0.329966336,0.209150329,0.226435527,0.3584117,0.49515742100000004,0.40358746100000004,0.462328762,0.321827412,0.693455875,0.427272737,0.29796838800000003,0.332191795,0.432552934,0.252040833,0.21638016399999999,0.158747301,0.63085717,0.29969105100000004,0.262875527,0.279046685,0.551892579,0.26982247800000003,0.24547512800000001,0.253549695,0.258264452,0.266806722,0.12513721,0.493201464,0.34835165700000004,0.478346437,0.325581402,0.232365131
Q05979,4.09194088,2.5560693740000002,3.83654952,3.6040494439999997,4.208754539,3.2178647519999997,3.787648916,3.1943576339999997,2.619854689,2.894619226,4.391552925,3.5045685769999997,4.259471893,3.0465910430000003,3.652370214,3.426940918,3.5863993169999997,3.738775253,2.7583415510000004,3.3380129339999995,4.072000027,3.177136898,4.115880013,3.582919598,3.63858366,3.867455482,3.979637861,3.7616634369999997,2.9204545019999997,3.9894957539999996,4.006586075,4.364647388,4.684615135,3.964566708,4.586450577,4.482365131
O13546,0.223609552,0.149132937,0.198637918,0.220472455,0.414141446,0.17320260399999998,0.204767048,0.271682352,0.196125925,0.15246638699999998,0.204337895,0.147208124,0.30080369100000004,0.25113636300000003,0.23250564899999998,0.204337895,0.196209595,0.217346922,0.220424652,0.166306689,0.24228571399999999,0.140061796,0.151287556,0.149950355,0.230769232,0.18698225899999998,0.149321273,0.17342799899999994,0.165289253,0.189075634,0.249176741,0.169344857,0.149450555,0.196850389,0.119312435,0.108921155
P17214,0.388195246,0.37109825,0.44948920600000003,0.292463452,0.291806966,0.144880176,0.210184172,0.23615466100000002,0.05447942,0.353139043,0.21004566600000002,0.17055836300000002,0.424799114,0.3659091,0.296839714,0.297945201,0.314381272,0.14183673300000002,0.211324558,0.14362850800000002,0.387428582,0.369721949,0.312231749,0.242303878,0.473748475,0.44497039899999996,0.315610856,0.257606506,0.16838841100000002,0.271008402,0.300768405,0.034610629,0.20659340899999998,0.253937006,0.328614742,0.270746887
P13099,0.418842256,0.334104031,0.5527809260000001,0.456692904,0.36139172299999994,0.303921551,0.421451777,0.40647861399999996,0.11016949999999999,0.3755605520000001,0.581050277,0.535025358,0.7256028059999999,0.36704546200000004,0.38600450799999997,0.20662100600000002,0.698996663,0.339795917,0.527805865,0.4654427470000001,0.328000009,0.527291477,0.538626611,0.44488579,0.590964615,0.7159763570000001,0.47285068,0.37626776100000003,0.300619841,0.377100855,0.439077944,0.330037087,0.458241791,0.392716557,0.48331645100000004,0.568464696
A0A023PXP4,0.241770707,0.212138735,0.3467650415,0.2204724475,0.24747476,0.2124182955,0.2491874175,0.2403343915,0.0817191305,0.18049328050000002,0.17579909050000006,0.11218274,0.24339840550000005,0.271590926,0.24379231050000005,0.055936073499999996,0.247491658,0.16683673850000005,0.2098078725,0.1490280705,0.1148571415,0.13233779599999998,0.156652361,0.118172791,0.23260074100000006,0.2775148005,0.2805429995,0.181541592,0.1864669475,0.223214291,0.2360043935,0.131025951,0.1769230815,0.14566929650000002,0.17795752750000002,0.0876555965
A0A023PZG4,0.18615210100000001,0.19306358699999998,0.12372303800000001,0.10573677699999999,0.063973062,0.250544667,0.21235102399999997,0.21839080800000002,0.0811138,0.069506727,0.12671233699999998,0.15025380300000002,0.197474182,0.14204545300000002,0.185101569,0.300228298,0.263099223,0.187755093,0.0728008,0.12958963199999998,0.239999995,0.088568486,0.06223176,0.111221448,0.103785105,0.191715986,0.113122173,0.160243422,0.14669421300000002,0.178571433,0.200878158,0.12855376300000002,0.140659347,0.177165359,0.142568246,0.131742731
Q05998,12.51645851,13.17687893,17.07037544,30.58942604,37.87654495,37.44008636,36.67713928,41.66980362,70.93099213,24.01906013,21.32876778,20.23756409,17.36050606,12.77954578,19.77878189,27.69406509,34.01895142,33.70918274,30.6258831,58.33369446,48.05828476,20.78681755,27.87553596,20.69513512,14.62637424,12.61183357,17.88461494,19.09127808,28.54855347,30.09453964,44.0032959,75.75401306,32.17802048,18.39862251,22.55308342,20.41908646
Q06001,1.481271267,1.694797754,1.6061294080000001,1.453318357,1.245791316,1.2908496859999998,1.231852531,1.22048068,1.121065378,1.032511234,1.287671328,1.184771538,1.199770451,1.5499999519999998,1.457110643,1.243150711,1.609810472,1.195918322,1.238624811,1.4708422419999998,1.595428586,1.332646608,1.315450668,1.468718886,1.327228308,1.330177546,1.411764741,1.12068975,1.049586773,1.130252123,1.350164652,1.540172935,1.4131869080000001,1.320866108,1.36198175,1.2645227909999999
Q06005,4.224744797,3.107514143,2.2395005230000002,1.8526433709999999,1.5196408030000002,1.4095859530000001,1.651137471,1.4190177919999998,0.8087167740000001,2.9439463619999997,3.203196526,2.97461915,4.032147408,2.488636494,1.641083479,1.0194064379999999,1.314381242,1.42040813,1.4984831809999999,1.42116642,2.497142792,3.450051308,3.361587763,3.505461931,4.073260307,2.8023669719999997,1.978506804,0.987829685,1.1849173309999999,1.297268987,1.6684962509999999,1.008652568,2.1626374719999997,3.135826826,3.2618806360000003,3.544605732
P22543,2.905788898,2.7895953660000004,2.27922821,2.703037262,2.398428917,2.3627450469999998,2.399783134,1.908046126,0.932203412,1.598654866,1.6027396919999999,2.044669867,2.897818804,2.595454454,2.848758459,1.82876718,2.424749136,2.054081678,2.057633877,1.8455722330000002,2.599999905,2.298660994,2.183476448,2.21449852,2.398046255,2.7692308430000003,2.518099785,2.080121756,2.160124063,1.9726891519999998,2.4083426,1.503090143,1.894505501,2.258858204,2.2406470780000003,2.325726032
Q06538,3.466515303,3.941040277,3.788876057,4.079865456,3.875420809,4.038126469,3.3510289189999996,3.007314444,0.972155035,2.162556171,2.02397275,2.335025311,2.89667058,3.470454693,3.348758459,3.004566431,3.5964326860000004,3.059183598,3.1263902189999997,2.457883358,2.516571283,2.7837278839999997,2.698497772,2.1767625809999998,2.8705739969999997,3.185798883,3.5067873,3.2778906819999998,3.2324378489999996,2.8424370289999996,3.203073502,1.7626699209999999,2.1417582040000003,2.7480316160000005,2.453993797,2.511410713
Q06541,0.359818399,0.361849695,0.36322361200000003,0.335208088,0.400673419,0.351851851,0.343445271,0.417972833,0.582324445,0.291479826,0.328767121,0.354314715,0.39724454299999995,0.37045455,0.389390498,0.48515981399999997,0.42363435,0.44897958600000004,0.44489380700000003,0.412526995,0.250285715,0.31925848100000004,0.401287556,0.313803375,0.401709437,0.30532544899999997,0.35859730799999995,0.434077084,0.349173546,0.411764711,0.233808994,0.487020999,0.19450551300000002,0.26870077800000003,0.367037386,0.315352678
Q06543,1.467650414,1.365317822,1.990919352,1.877390265,1.636363745,1.632897496,2.028168917,2.8035526280000003,7.049636841,1.8318386080000002,1.589041114,1.8497461080000002,1.497129798,1.535227418,1.5902934069999999,1.780821919,1.5340023040000001,1.496938705,2.382204294,5.872570037999999,2.659428596,1.906282187,1.67381978,1.8828203680000002,1.820512891,1.983432055,2.052036285,1.502028584,1.525826335,1.615546346,2.409440279,7.117428303,1.6395604609999999,1.778543234,1.800808907,1.877593279
Q01662,0.791146398,1.017341018,1.129398465,1.311586022,1.306397438,1.187363863,1.538461447,1.85266459,5.5799031260000005,1.078475356,0.977168977,1.470050812,0.719862282,0.9602273109999999,1.189616203,0.523972631,0.87179482,1.330612183,1.64408493,4.724621773,2.902857065,1.809474707,1.666308999,1.587884784,0.890109897,0.944378734,0.9807692170000001,1.2139959340000002,1.0929752590000001,1.148109317,1.937431455,6.024721622,1.10659337,1.611220479,1.657229424,1.31327796
Q06549,1.137343884,1.128323674,1.26787734,1.281214833,1.4624018669999999,1.13398695,1.15817976,1.6029257769999998,1.853510976,0.859865487,0.687214613,1.21218276,1.258323789,1.4284091,1.27990973,0.587899566,1.513935328,1.003061295,1.296258807,2.87149024,1.620571494,1.15550971,1.671673894,1.5104271169999999,1.124542117,0.998816609,1.160633445,1.2515213490000001,1.126033068,1.176470637,1.351262331,2.906056881,1.08571434,1.11811018,1.333670259,1.273858905
Q06551,1.6208853719999998,1.309826612,2.0442678930000002,1.6737908119999998,1.7463525530000001,1.772331119,1.114842892,1.586206913,1.656174421,1.1681615109999999,1.371004581,1.493401051,1.977038026,1.7863636019999998,1.243792295,0.813926995,1.350055695,1.305101991,1.908998966,2.160907269,2.033142805,1.86405766,1.640557885,1.303872943,1.3479853869999998,1.850887537,1.764705896,1.472616673,1.419421434,1.381302595,1.870471954,1.555006146,1.806593418,1.3562992809999999,1.619817853,1.502074599
Q06554,2.977298498,3.034682035,2.074914932,3.35208106,3.455667973,2.70806098,2.8580713269999998,3.1086730960000004,1.4273607730000002,2.563901424,2.296803713,2.111675024,3.1044776439999997,2.87954545,1.576749325,1.73744297,2.395763636,2.34795928,3.294236422,1.4870409969999998,3.077714205,2.607620955,2.339055777,1.7567030190000001,1.969475031,2.8508875369999997,3.0067873,2.47870183,2.748966932,1.799369812,2.7145993710000003,0.734239757,2.2351648809999998,1.65748024,2.079878569,2.3506224159999998
P38623,8.047673225,7.463583469,6.734392643,8.988751411,9.419753075,8.197167397000001,9.065005302000001,7.768025398,8.376513481,8.098655701,5.619863033,5.975634098,9.818599701,7.831818581,5.1015801430000005,7.192922115,6.635451794,5.454081535,7.491405487000001,7.941684723,10.8239994,7.754891872000001,7.424892902000001,5.956305981,8.724054337,6.571597576,8.311086655,6.924949646,6.885330677000001,6.069327831,8.754117012,6.835598946,9.883517265,6.9173226360000015,6.632962227,7.245850086
P16521,35.21680069,11.35606861,18.47332573,23.06861687,25.68911362,24.91394424,32.93174362,38.73040771,76.51937103,44.65807343,39.95548248,39.78781891,39.82548904,13.93636417,14.67494297,22.71232986,20.347826,19.34897804,30.86349678,55.32937241,42.93257141,34.64778519,40.04935837,35.4240303,26.50427246,13.79881668,21.60972977,18.43306351,20.21384239,25.43487358,34.78814697,60.18170547,41.17472458,31.94980431,37.14964676,40.0943985
P39931,2.127128124,1.9329478740000001,2.33030653,2.30371213,1.8765432830000002,2.118736267,1.9945828909999999,0.966562212,1.361985445,1.267937303,1.613013744,1.8081218000000001,1.769230962,2.137500048,1.9063204530000002,1.831050158,1.9665551190000001,1.383673549,2.226491213,1.790496826,1.148571372,1.710607648,1.533261776,1.785501599,1.267399311,2.519526482,1.95927608,3.095335007,2.274793386,3.029411793,0.765093267,1.432632804,1.128571391,2.023622036,1.396359921,1.618257165
Q06563,2.128263235,2.702890158,2.7673099039999998,3.575927973,4.0909094810000015,3.764705896,3.848320723,2.870428562,0.617433429,1.040358782,1.478310585,1.159390807,2.050516844,3.3431820869999997,2.532731295,3.614155293,3.7625417710000004,3.380612135,3.218402147,1.428725719,1.06514287,1.519052505,1.055794001,0.969215512,1.722832799,2.937278032,3.1029410360000003,3.7890470030000003,4.28305769,4.8224792480000005,2.945115328,1.163164377,1.101098895,1.528543353,0.8149645329999999,0.9315352440000001
O13573,2.7400679589999997,2.847398758,3.26787734,3.670416117,3.964085579,3.644880295,3.582881927,3.7972831730000003,0.717917681,1.245515704,1.812785506,1.4375635390000001,2.408725739,3.423863649,3.259593487,3.316210032,2.850613117,3.1918365960000004,3.691607475,1.747300267,0.9702857140000001,1.7600411180000002,1.160944223,1.3684210780000001,2.06471324,3.093491077,3.3563351630000002,3.7129819389999996,3.7923552989999996,3.8518910410000013,2.9308452610000004,1.128553748,1.367033005,1.4812991619999998,1.10515666,1.25103724
Q06567,8.177071571,4.02543354,2.634506226,2.4521934990000003,2.268238068,1.979302764,2.3217766280000003,2.6248693469999997,2.783293009,4.7500004769999995,7.396119118,6.528933525,8.390356064,3.3397727010000002,2.3871331209999997,2.131278515,1.676699996,1.634693861,2.138523579,2.873650074,4.21600008,6.735324382999999,6.695279121,7.740814686,6.164834976,2.224852085,2.468325853,1.7494930030000002,1.947314024,1.834033728,1.586169124,2.872682095,3.87142849,5.937992096,6.336703777,7.209543227999999
Q06568,2.304199696,5.123699665,3.113507271,4.482564926,4.317620754,3.9673204419999997,4.068255424,4.476489067,2.5108959669999997,2.405829668,2.141552687,1.5634517669999999,2.647531748,5.011363983,4.516930103,4.518264771,4.602006435,4.0489792819999995,3.602628708,3.010798931,2.401142836,2.547888756,1.5482833390000001,1.7149950269999998,2.880341768,4.356213093,4.520362377,4.163286209,4.386363506,4.534664154,3.7705819610000004,3.49814558,2.2329671380000002,2.370078802,1.401415586,1.467842221
O13574,0.339387059,0.243930638,0.173666298,0.18222723899999999,0.242424265,0.196078435,0.296858042,0.24764891,0.31476998300000003,0.325112134,0.26255708899999997,0.143147215,0.20436281,0.287499994,0.19300225399999998,0.17694065,0.204013377,0.116326526,0.21233567600000008,0.149028078,0.162285715,0.125643656,0.181330472,0.20059584100000002,0.365079373,0.27218934899999997,0.25339368,0.13286005,0.15289256,0.157563031,0.22283205399999997,0.181705803,0.116483524,0.10334646,0.16986854399999998,0.236514494
P0CE41,2.39160037,5.872832298,6.331441402,7.707536697,8.800224304,8.18954277,7.9761643410000005,7.0365729329999995,4.768764973,3.2264573569999997,2.8904109,2.0558376309999997,2.319173574,3.9056820869999997,6.388261795,8.372146606,8.110367775,7.084693432000001,8.05561161,3.5280778410000004,4.596571445,3.442842245,1.9034334419999999,2.638530493,2.40415144,5.401183605,7.668552399,6.590263844,7.917355537000001,7.523109436,6.811196804,3.9604446889999996,3.5637362,2.957677126,2.0343780519999997,2.106846333
Q06146,4.858115673,4.272832394,3.3745741839999996,4.865016937,5.373737335,4.647058964,4.605633736000001,5.384534836,6.138014792999999,5.915919781,6.101598263,5.24771595,5.494833946,4.523863792,4.2629799839999984,5.119863033000001,5.759197235,4.366326332,4.05561161,4.457883358,13.59771442,6.452111244,4.671673775,6.875869273999999,5.250305176,3.743195057,4.2929863930000005,4.633874416,4.852272987,5.113445282,4.2184414860000015,6.228676796,8.938462257000001,6.2381887439999995,4.70576334,5.482364655
P27472,3.417707205,12.13410378,9.771850586000001,11.81439877,9.334456444,8.826797485,8.968580246,6.0198535920000005,0.521791756,1.6300448180000002,1.5445206169999999,1.211167574,3.7003445630000003,11.39545441,11.42889309,11.83904076,13.42586422,6.1653060910000015,5.704751967999999,1.984881282,2.007999897,1.725025654,1.270386338,1.589871049,3.907203913,13.24852085,13.85181046,7.049695969,7.72210741,6.268907547,4.757409573,1.15451169,1.4274724719999998,1.4419291019999998,0.95348835,1.29668045
P19882,42.83314514,45.29364014,31.368900300000004,38.09674072,32.96408844,31.83660316,35.67713928,32.72413635,14.37530327,36.52242279,53.81620789,33.49035645,51.67623901,35.35113525,27.24266243,36.10160065,40.36789322,22.0714283,22.36905861,17.70410347,42.58171082,36.24407959,38.18240356,35.53922653,51.81196594,36.40473175,31.98303223,18.08316422,25.75309753,25.04411697,22.14818954,14.38936901,34.94835281,32.10826874,34.72800827,36.21472931
Q06147,1.651532412,1.31445086,1.300794601,1.628796458,1.189674616,1.7799563409999999,2.0693390369999998,2.401253939,1.301452875,1.5280270580000002,2.101598263,1.19695425,1.874856591,1.042045474,1.124153495,1.882420063,2.196209669,1.381632566,1.634984732,2.205183506,2.516571283,1.599382043,1.738197446,1.785501599,1.771672845,1.0307692290000001,1.580316782,0.958417892,1.4896693230000002,1.4548319580000002,1.321624637,1.710753798,1.746153831,1.6131888630000002,1.4469161030000002,1.477178216
O13549,1.485244036,1.3549132345,0.842224777,1.294713229,0.4281706065,1.2096949515,1.323943645,1.605015695,1.3813559415,1.2466368675,1.346461177,1.1563451885,1.5952928069999999,1.2392045855,0.8510158059999999,1.9212328495,1.639353454,1.0979591604999999,1.1587461535,1.5485961735,1.8857142925,1.2209062574999998,1.362124443,1.7646474840000002,1.6343101265,0.966272235,1.386312246,0.9898580015,1.4814049005,1.3739496469999999,0.5872667579999999,1.7070456445,1.522527516,1.390748024,1.4246712920000002,1.4320538640000002
Q99260,0.992054522,0.809248567,0.7468785640000001,0.410573691,0.191919208,0.630718946,0.687973976,0.946708441,1.002421379,0.441704065,1.005707741,0.511675119,0.952927709,0.988636374,0.36794579,0.96347034,1.01449275,0.8408163190000001,0.463093996,0.319654435,0.9428571459999999,0.61174047,0.60085839,0.9443892840000001,0.901098967,0.650887609,1.190045238,1.456389546,0.715909123,0.792016864,0.131723389,0.891223669,0.949450612,0.491141737,1.032355905,0.981327713
Q3E764,5.370034218,2.669363976,3.8002269269999998,3.631046057,3.08866477,2.370370388,2.939327955,2.829675913,8.859563827999999,6.108745097999999,7.715754032,7.352284431,3.3157291410000003,4.375,4.354401588,3.0993151660000002,4.503901958,4.797959328,3.0,4.2688984869999995,5.32914257,4.653964996,5.296137333,4.888778687,4.825397015,6.72544384,5.071267128,5.956389427,5.551652907999999,6.559874057999999,3.492865324,7.082818031,5.059340954,5.625984192000001,6.075834274,5.774896145
P14291,0.177071512,0.121387281,0.039727583999999996,0.15298087900000001,0.191919208,0.148148149,0.305525452,0.222570524,0.42251819399999996,0.15695068199999998,0.333333343,0.164467007,0.154994264,0.089772731,0.209932283,0.14611873,0.32441473,0.174489796,0.247724965,0.237580985,0.21257142699999998,0.225540668,0.189914167,0.188679248,0.162393168,0.287573963,0.142533943,0.197768778,0.127066121,0.23739497399999998,0.32162457699999997,0.304079086,0.17912086800000002,0.284448802,0.24469161,0.20331949
P0C0X0,12.035755633499999,7.1445086,12.721907615,13.55455589,14.27160597,11.701524736,12.682556150999998,17.18390751,41.447338105,26.07567501,23.164383885,22.207106115,12.884042738999998,7.9198863510000015,12.89841938,10.981735467,11.418617724,14.322448255,10.649645805499999,25.652807235,31.31999874000001,21.72914457000001,24.974786285,15.58490515,12.617827415499999,6.6573963165,11.377262594500001,9.790061474,11.7221069335,15.368172645,16.419868945,37.910998345,31.436813355,19.416830065,20.565721035,18.46369171
Q3E732,9.942111968999999,8.51560688,9.58229351,11.37795258,13.46127987,9.629629135,9.523293495,12.26750278,12.50847435,10.48991108,8.820776939,10.57360363,9.524684906000001,10.69090939,11.50564384,12.92009258,12.802676199999999,9.116326332,10.20525742,10.47840118,16.11428642,9.569516182000001,8.687767982,6.7398214339999996,13.74725342,5.377514839,11.03846169,8.215010643,9.998967171,11.58193302,10.28540134,12.36959171,8.359340668,10.13877964,7.591506004,6.284231663
Q06148,0.006810443,0.003468208,0.005675369,0.003374578,0.01234568,0.006535948000000001,0.005417118,0.006269593,0.048426150999999994,0.00896861,0.010273973,0.028426396,0.006888635,0.003409091,0.007900677,0.006849315,0.006688964,0.002040816,0.004044489,0.033477321000000004,0.002285714,0.004119465,0.0032188840000000004,0.002979146,0.010989011000000002,0.0071005919999999985,0.012443438999999999,0.0050709940000000005,0.003099174,0.011554621999999999,0.006586169,0.079110011,0.003296704,0.005905512,0.003033367,0.00726141
Q06149,0.402951181,0.436994195,0.712826312,0.512935877,0.586980939,0.41285404600000003,0.37486454799999996,0.347962379,0.273607761,0.411435008,0.555936098,0.391878158,0.373134345,0.689772785,0.443566561,0.456621021,0.622073591,0.5734694,0.34378159,0.142548591,0.316571444,0.42018535700000004,0.33583688700000003,0.37835153899999996,0.518925548,0.500591695,0.450226247,0.512170434,0.567148745,0.5598739389999999,0.36663010700000004,0.200247213,0.36373624200000004,0.513779521,0.564206243,0.423236489
Q06150,0.473325789,1.161849737,1.089670897,1.17660296,1.125701547,1.058823466,0.8277356029999999,0.85266459,0.211864412,0.246636778,0.583333313,0.364467025,0.590126336,1.160227299,0.80812639,0.71347034,1.272017837,1.053061128,0.7866531609999999,0.401727855,0.15542857300000001,0.369721949,0.406652391,0.224429011,0.36996337799999995,1.10532546,0.849547505,0.923935115,0.8502066140000001,0.902310967,0.978046119,0.281829387,0.30879122,0.379921257,0.360970676,0.242738575
P22214,1.1566401720000001,1.047398806,1.08286047,0.887514114,0.6790123579999999,0.72004354,0.8277356029999999,0.748171389,1.039951563,0.899103165,1.37214613,1.1319797040000001,0.93111372,1.052272797,0.91196388,0.702054799,1.0713489059999999,0.684693873,0.717896819,0.984881163,1.0422856809999999,1.231719851,1.1384119990000001,0.865938425,1.15995121,0.945562184,0.975113094,0.9766734840000001,0.619834721,0.815126061,0.84083426,1.1359703540000001,0.815384626,1.133858204,1.237613678,1.162863016
O13550,0.040862657000000004,0.038150288,0.054483544,0.055118114,0.09764310000000001,0.037037037,0.071505956,0.013584116,0.037530266,0.019058298,0.050228313,0.041624364,0.019517798,0.011363637,0.07336343099999999,0.045662101,0.08584169300000001,0.036734693,0.021233567999999998,0.008639309,0.012571428999999999,0.036045312999999995,0.025751075,0.007944389,0.023199024,0.055621300000000005,0.01923077,0.021298174,0.014462808999999997,0.075630255,0.070252471,0.043263286,0.045054946,0.039370079,0.008088979,0.030082987999999998
Q06151,4.026106834,8.524855614,7.23836565,6.957255363,6.342311859,5.892157077999999,5.318526268,4.496342659,0.814770043,2.343049526,1.910958886,2.2142131330000003,4.021813869,8.164772987000001,6.674943924,5.591324329,5.319955349,4.965306282,4.835186958,2.7613389489999998,3.695999861,3.09680748,2.387339115,2.158887863,4.376068592,6.8449707029999995,6.600678921,5.8326573370000006,4.708677292,5.175420283999999,5.547749996,2.066748857,3.21208787,3.2125983239999996,2.4186046119999998,2.759335995
Q06152,0.6765039559999999,0.535260081,0.528944373,0.544431984,0.41975313399999997,0.538126349,0.591549277,0.516196489,0.11380145,0.276905864,0.353881299,0.3370558320000001,0.57634908,0.5715909,0.5214446779999999,0.707762599,0.950947642,0.5744897720000001,0.529828072,0.478401721,0.322285712,0.40473735299999997,0.357296139,0.306852043,0.587301552,0.643787026,0.584841669,0.643002093,0.804752052,0.6922269459999999,0.541163564,0.283065498,0.354945064,0.470472425,0.334681451,0.37966799700000003
Q06156,0.933030605,0.646242797,0.6572077270000001,0.660292506,0.6329966779999999,0.498910666,0.5612133739999999,0.501567423,0.9903148409999999,0.758968592,1.065068603,1.043654799,0.8105626109999999,0.585227311,0.567720056,0.602739751,0.7402452829999999,0.447959185,0.6309403179999999,0.692224622,0.650285721,1.2173017259999999,1.139485002,1.1410129070000001,1.069597125,0.678106487,0.5837104320000001,0.530425966,0.45041319700000004,0.549369752,0.5653128620000001,0.867737889,0.668131888,1.381889701,1.2881698609999999,1.163900256
Q06216,0.716231525,2.2982659340000002,3.3677639960000003,2.7120361330000002,2.195286274,2.452069759,1.9815816880000001,1.856844306,0.509685218,1.427130103,0.769406438,0.6822334529999999,0.908151567,2.492045641,2.574492216,2.3356165890000002,2.620958805,1.816326499,2.006066561,1.3056155440000001,1.8114285469999998,1.091658115,0.733905613,0.5769612789999999,1.335775375,2.331361055,2.398190022,1.7251522540000002,1.833677649,1.982142925,2.031833172,0.5920889970000001,2.072527647,1.014763713,0.7371081709999999,0.585062206
P29496,0.9364358779999999,1.253179193,1.6572077269999999,1.6006749869999999,1.722783446,1.318082809,1.499458194,1.889237285,3.651331902,2.424888134,1.400684953,1.249746203,0.904707313,1.531818271,1.7900677919999999,1.778538942,1.317725778,1.3459182980000002,1.505560994,2.221382141,3.6651430130000002,1.767250299,1.421673775,1.351539254,1.284493327,1.660355091,2.073529482,1.523326635,1.4070247409999999,1.241596699,1.709110856,2.683559895,3.1043956280000002,1.65157485,1.353892684,0.99999994
